Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours)
1,2024,3,5,1.3192599528953357,1.1668362008768693,0,2,3,1.48410060942874
8,2022,0,2,-0.015735437470044418,1.160809896737409,3,3,4,0.21996039696814376
4,2024,3,2,-1.0759503558658654,-1.5682538480303505,1,1,1,-0.6065928188714768
1,2020,0,6,-1.597025840005358,-1.5604993364645194,3,0,4,1.0465136128077643
5,2015,2,0,1.6253049539132645,0.6541105177761374,2,2,4,1.4354798320264093
2,2019,1,6,0.42301012017540846,0.05363260170246117,2,2,2,0.8034097257961111
4,2018,5,5,-0.14426739022445245,0.24386305068862252,3,3,0,-0.07176426744583995
7,2023,2,4,-0.8352134821934198,1.1936354892909895,0,1,2,-1.481766812113428
4,2023,5,3,-1.2635375301560827,-0.349639944394791,0,2,0,-0.07176426744583995
1,2022,3,1,1.0594169781377751,-0.5488425840316316,1,1,2,-1.5790083669180892
0,2017,2,4,-0.6941757178196637,-0.2633089119401396,0,1,3,0.21996039696814376
1,2023,3,0,0.6585362390064592,1.2001136800030139,2,3,0,-1.1900421476994443
9,2019,5,1,0.9597178688390859,-1.6139599326599159,3,2,4,-0.31486815445749305
1,2020,3,6,1.4637715538300216,0.7624218650428333,0,2,0,-1.3359044799064361
0,2017,2,6,-0.528821097519398,0.9011682903990881,2,2,3,-0.9955590380901217
7,2017,2,5,-1.1558485967672543,-0.9041530621523195,2,0,2,1.095134390210095
9,2021,5,1,-0.17275285002407806,1.1520274294568902,3,0,2,-0.8010759284807992
6,2018,0,6,1.6864444773856317,-0.39765720462449283,2,2,1,0.8034097257961111
7,2022,3,6,0.20659010242947237,-0.5005493625362418,3,3,2,0.07409806476115191
5,2022,2,6,0.790194644665704,1.514354222757694,1,3,3,-0.2176265996528318
1,2024,5,1,-1.243736661758782,0.9627973400588477,1,2,0,0.317201951772805
4,2017,0,3,0.7488559895906377,-0.8319477969850696,1,3,2,0.6089266161867887
0,2020,0,6,-1.0387803046639148,-0.16385247178620552,1,0,4,-1.238662925101775
5,2019,5,0,0.6234504897410664,-1.0964014778938238,2,3,4,0.17133961956581314
8,2018,0,0,-1.4479982515414629,-1.054707180164197,2,2,0,0.21996039696814376
6,2018,5,5,0.0377616455682768,-1.5142827234934315,0,3,2,-0.4121097092621543
1,2021,3,6,1.1566844018438143,-1.4299213645726279,0,1,1,1.3868590546240787
0,2015,0,6,-1.248600032944084,-0.11801875507125953,2,1,4,0.8034097257961111
2,2021,1,5,-1.041211990256566,-1.6256123971035892,3,0,1,-0.9955590380901217
7,2024,1,1,1.1393152190391644,-1.2475075184370774,1,1,3,0.5116850613821274
4,2022,4,6,1.0170361720944299,-1.2168309742400416,3,3,2,-1.5790083669180892
2,2018,1,1,1.6225258846645205,-0.017361883411582877,2,3,2,0.6575473935891193
1,2017,0,1,-0.30788509224425314,-0.8812586256476836,1,3,0,1.095134390210095
4,2024,5,4,-1.7189575032939992,-0.11938821285223594,1,2,2,-1.3359044799064361
6,2015,3,0,1.2855637382543152,-0.25790007113265595,2,3,2,0.02547728735882129
0,2019,5,3,-1.727989478352417,-0.8119130090961251,3,0,4,1.338238277221748
8,2019,2,3,-0.46316558651782214,0.6606335521938361,2,2,2,0.2685811743704744
7,2020,3,0,1.6635171560834936,-0.514595790959758,2,1,0,-0.07176426744583995
0,2023,0,4,0.18922091962482263,1.3299603545408327,2,1,4,0.8034097257961111
1,2019,4,6,-0.9331756732116444,0.26537768086481867,1,0,2,-1.724870699125081
2,2021,5,4,-0.38396211292861926,-1.2035917325186625,2,0,0,-0.8496967058831298
0,2024,1,6,1.153210565282884,1.1025130793608313,2,1,3,-1.5790083669180892
8,2018,1,2,-0.750799253762822,-1.0077799669339627,1,1,1,1.6785837190380624
1,2019,4,0,-1.4031857599054667,-1.5762463761878376,0,0,2,1.5813421642334011
1,2018,2,4,-0.12099268526622196,1.5033985605098827,3,1,2,-1.2872837025041055
7,2021,2,0,-1.105825350289863,-0.7302353734841366,1,3,2,-1.0441798154924524
4,2024,1,6,1.015299253813965,0.4660118695674154,2,3,1,-1.481766812113428
0,2019,0,0,-0.7171030391218014,1.5356480839213398,0,2,3,-0.5579720414691461
9,2021,3,3,-1.7220839561988361,-0.8426757911886883,0,3,1,-0.9955590380901217
0,2024,3,4,1.458560798988627,-0.9979729934545774,2,0,3,-0.8983174832854605
3,2016,0,6,-1.0561494874685646,0.6371699455787189,1,0,0,1.5327213868310705
1,2016,5,1,-1.189892195064368,-0.9196137920624864,2,3,0,-0.2176265996528318
5,2019,3,0,-1.1141625580360948,-0.7421465516143924,2,1,1,-0.4607304866644849
7,2020,0,3,-0.05116857039152978,-0.4220728776062334,1,3,4,-0.31486815445749305
0,2018,3,2,-1.3222453680357988,0.34883526664049436,3,3,3,0.21996039696814376
0,2019,0,0,-1.7099255282355812,0.28858947282499564,1,1,3,0.6089266161867887
8,2019,3,2,-1.0043893227107084,1.126897706700182,1,0,1,0.9006512806007724
1,2019,2,0,-1.245473580039247,1.2969726347436603,0,0,3,1.4354798320264093
3,2023,0,5,1.4530026604911386,-0.2982904518819073,1,1,2,0.12271884216348253
3,2022,2,5,-0.6632585724273873,-0.8289329201574288,1,3,4,0.02547728735882129
1,2017,3,0,-1.4327133706733712,-0.23011767070952244,0,3,2,-0.8010759284807992
5,2021,3,4,-0.46524988845438,0.7218624580183481,0,1,1,1.6785837190380624
9,2022,5,4,-1.4587671448803459,0.06374658208992422,0,2,0,-0.31486815445749305
8,2015,0,6,1.2067076483212054,-1.072220371987918,1,3,4,0.8520305031984418
8,2024,0,5,-1.2645796811243615,0.5207246400058709,2,3,3,1.1923759450147562
3,2021,3,4,0.8867673010595567,0.23678809373954793,1,3,0,-1.2872837025041055
8,2019,1,2,-0.14669907581710342,1.0142710151412908,0,0,2,-1.2872837025041055
1,2019,0,6,0.32539531281327677,1.3616234602627029,2,2,2,-1.238662925101775
3,2017,5,3,-1.102698897385026,-0.2368959692979825,2,0,0,0.36582272917513564
8,2020,5,5,0.20172673124417043,-1.2500808572396174,2,2,4,-0.36348893185982367
4,2019,2,2,0.49700283892321623,-0.7881699916994988,3,3,3,-1.6762499217227504
7,2020,4,4,-0.5864867844308354,1.0460100102112253,0,0,1,0.02547728735882129
3,2021,2,6,1.4068006342307702,-0.07313020569129475,0,1,4,-1.6762499217227504
7,2015,4,4,-0.3023269537467653,-1.7157689426038398,1,2,0,-0.2176265996528318
5,2022,0,4,-0.4100158871355939,-0.588891462714594,1,3,3,-0.5093512640668155
2,2020,2,1,1.1778748048654868,1.1570844196506218,0,3,2,1.0465136128077643
9,2024,1,3,0.6588836226625518,-1.0947802054579072,2,3,4,1.0465136128077643
1,2024,0,4,-0.5569591736629307,-0.11713567902105812,3,2,3,-1.3845252573087667
5,2023,1,1,1.579797694965082,0.43051980128412504,0,3,4,0.07409806476115191
3,2021,5,2,1.6767177350150277,1.3795091997951026,0,0,0,-1.238662925101775
9,2017,4,1,-1.3166872295383107,1.0898671543606813,3,0,0,1.3868590546240787
6,2019,0,5,0.9826451901412235,-1.002195200819603,1,2,3,-1.4331460347110974
0,2024,0,0,-1.0207163545470792,-1.6761822990409045,1,2,3,0.317201951772805
3,2020,1,0,-0.01052468262864954,0.8815094997346433,2,3,4,0.949272058003103
5,2021,4,3,0.9149053772030894,0.3405288325432873,1,3,0,0.9978928354054336
3,2020,2,3,-1.1464692380527435,0.6527272619318766,0,3,0,0.8520305031984418
1,2017,5,0,0.5657848028296294,0.6699230983000565,3,3,0,-0.6065928188714768
8,2015,3,4,-0.9144169557826226,-1.51986404009197,3,0,1,-0.9955590380901217
9,2022,4,4,-0.40480513229419873,0.6290808309782411,2,1,2,-0.12038504484817057
7,2018,3,2,-1.233662535732085,-0.30078445182056207,0,2,2,-0.6552135962738074
4,2020,4,6,-1.228104397234597,1.6052455151278386,2,3,3,0.5116850613821274
6,2016,5,2,-1.392764250222677,-0.9115108793987242,3,3,1,-0.9469382606877911
5,2020,2,0,0.3187950233475099,0.8373143030347195,1,1,4,-0.8010759284807992
6,2019,1,5,-0.4805347693224719,1.629899204701235,1,0,1,1.6785837190380624
5,2019,1,5,0.2948255510770931,-0.818511932861888,3,3,3,-0.8010759284807992
4,2022,4,5,-1.0776872741463304,-0.029021246886898402,0,1,0,-0.8010759284807992
3,2015,3,0,0.4907499331135426,-1.3800310172520691,1,1,1,1.5327213868310705
7,2024,4,3,1.659001168554285,1.2862791356982526,1,2,1,-0.8496967058831298
6,2020,4,3,-0.2992005008419283,-1.4190277936095963,0,1,4,-0.6065928188714768
1,2020,0,2,-1.2948020592044522,0.9856331347945247,0,3,2,0.7547889483937805
4,2020,4,4,0.1444084279888263,-1.3711968072342338,2,3,1,1.5327213868310705
6,2018,3,4,0.747466454966266,-0.3543485334905915,2,1,4,0.36582272917513564
9,2020,4,6,1.507541894497739,0.3373276818613072,3,0,4,1.6785837190380624
0,2024,3,1,-1.106520117602049,0.677691407929172,0,1,1,0.21996039696814376
8,2024,1,1,0.4709490647162416,-1.3383091233958735,1,0,2,0.02547728735882129
3,2016,2,4,-0.3023269537467653,-0.17687784352667635,2,0,4,-1.3845252573087667
8,2022,3,5,-1.2895913043630574,-1.600027338258496,3,2,2,1.4354798320264093
0,2015,2,3,-1.6977671002723267,-0.5796364117665848,0,3,4,-0.07176426744583995
2,2017,3,3,1.4641189374861145,1.402396737268096,0,2,0,-0.8983174832854605
1,2023,4,6,-0.6361626472521336,1.0632230941585106,0,2,1,-1.1900421476994443
2,2019,5,1,0.47824412149419476,1.0079273555462893,2,3,1,-0.5093512640668155
6,2023,2,2,1.079565230191169,0.804875056253102,3,0,1,-0.6065928188714768
9,2021,0,1,1.279310832444641,-0.651162122317078,2,0,1,0.7547889483937805
2,2022,4,1,0.6929272209596655,-1.1726633736666865,2,1,3,-1.4331460347110974
5,2024,2,4,-1.6932511127431176,0.3906744440346074,3,3,3,-0.703834373676138
4,2021,3,3,1.6089779220768936,-0.45023127525386675,0,2,1,0.8034097257961111
9,2020,3,0,0.8343123689895148,-0.5930343312157342,0,2,1,0.8034097257961111
1,2018,3,3,-1.666502571223957,-0.3097152482813881,3,2,2,0.02547728735882129
1,2017,0,5,1.0816495321277269,-1.256703927616128,0,3,2,-1.1414213702971137
0,2019,4,1,-0.24188219758658414,0.774157117866213,1,2,4,-0.703834373676138
8,2020,0,1,1.1737062009923709,0.9365982673975987,3,2,2,0.6089266161867887
7,2019,3,3,-1.1426480178357203,1.1564048650338652,3,3,1,-1.5303875895157586
3,2019,1,1,-0.6649954907078521,-0.6635838287888565,3,0,0,-0.07176426744583995
0,2024,2,3,0.5289621352837719,-0.7073961292326383,0,3,3,-0.8010759284807992
5,2016,3,0,-0.23215545521598024,-0.8768742910390664,1,2,4,-0.8010759284807992
1,2021,0,0,1.1782221885215796,-0.9471478273465007,3,0,1,0.7061681709914499
0,2015,5,5,0.18366278112733483,1.2003137519206377,2,0,0,0.6575473935891193
4,2024,0,6,0.589754275100046,-0.5753590121484217,3,2,1,-0.07176426744583995
6,2016,1,1,-1.4733572584362518,0.1808369471213178,2,3,3,-0.9469382606877911
0,2022,0,6,-0.1491307614097544,-0.706171551116148,1,3,1,0.4630642839797969
2,2022,3,6,0.7492033732467308,-0.15656709437204386,2,2,0,-1.1414213702971137
5,2019,4,6,1.3890840677700278,-1.5788852557909785,2,0,4,-0.6552135962738074
8,2022,1,3,-1.015505599705684,0.33583404151077123,0,1,0,-0.5579720414691461
6,2016,3,0,1.1268094074198167,-1.6139840792706637,1,1,4,-1.6762499217227504
2,2021,5,3,-0.9498500887041081,0.7798591675184902,1,0,4,-0.8496967058831298
7,2016,1,2,0.5452891671201425,-1.4263407671503268,0,1,2,1.727204496440393
5,2015,5,0,1.5742395564675942,-1.5929903259834535,3,3,2,0.02547728735882129
8,2024,5,5,-0.0751380426619466,-0.2831781230696714,2,1,4,0.02547728735882129
5,2015,2,3,-0.7278719324606843,1.147432674383186,3,0,4,-1.092800592894783
9,2020,3,0,-0.2227760965014695,0.7014585719365459,3,3,0,0.12271884216348253
6,2024,3,4,1.4318122574694658,-1.5758876265424433,0,2,1,-0.6552135962738074
6,2015,5,0,0.8145115005922138,-0.7933235683362211,2,0,2,-1.481766812113428
0,2021,1,3,-1.3945011685031419,0.9387335176908591,1,1,4,1.338238277221748
4,2019,2,4,1.3585143060338438,0.1378559799904209,3,2,1,0.5116850613821274
2,2024,2,2,-1.3375302489038905,0.795178467279992,1,3,4,1.4354798320264093
5,2018,5,1,0.9215056666688561,-0.27714147038274767,3,0,1,0.9978928354054336
7,2018,1,5,0.9840347247655952,-1.2050232815844188,3,2,4,1.48410060942874
4,2020,0,0,0.49144470042572846,0.7974275515953487,1,1,3,-0.6552135962738074
3,2016,2,4,-1.3403093181526347,0.8995263208682448,3,0,1,0.12271884216348253
6,2024,5,1,1.1125666775200034,0.9781407864310971,1,0,4,0.07409806476115191
4,2017,3,0,0.6724315852501787,-0.8679883382839148,0,0,2,0.36582272917513564
0,2022,3,3,1.0288472164015918,0.1133023263758363,2,3,2,-1.092800592894783
2,2023,5,0,-1.668586873160515,-1.4105247371105865,2,3,4,0.317201951772805
3,2024,3,3,0.32296362722062577,1.3848973435076597,3,3,4,0.560305838784458
7,2019,4,1,-1.3698369289205392,-0.04751410120381158,1,3,0,1.0465136128077643
8,2020,5,0,0.8058269091898889,0.0600659487088113,0,2,4,1.2896174998194174
4,2016,2,5,0.10689099313078289,-0.9884281831775957,2,1,2,-0.4607304866644849
4,2018,1,4,-0.7049446111585467,0.5599904785974439,3,3,1,-0.5093512640668155
0,2023,1,1,0.5814170673538143,-0.4911287348288197,3,0,0,-1.5303875895157586
7,2023,0,4,1.2615942659838986,0.7332769058703656,1,1,3,-0.9955590380901217
1,2018,2,5,0.8996204963349976,-1.7375215893716918,1,1,3,0.949272058003103
7,2023,0,6,1.6020302489550335,1.5570419810437974,1,2,1,0.41444350657746626
0,2024,1,5,0.4796336561185665,1.3338686559661381,2,0,3,-0.7524551510784686
2,2019,2,4,1.0017512912263382,1.1657737500039707,2,1,0,0.9006512806007724
9,2015,0,4,-0.15920488743645148,0.9221723922337616,0,2,2,0.4630642839797969
0,2022,1,4,-0.30649555761988123,1.5219707536906812,1,2,3,1.4354798320264093
4,2018,5,0,1.071228022444937,0.013314660785452917,1,1,4,0.41444350657746626
0,2021,4,3,1.434938710374303,-1.3086605349135252,3,0,1,-1.1414213702971137
8,2024,2,4,-1.6258586834610766,0.08529225790851025,1,3,3,1.095134390210095
0,2018,3,1,-0.9116378865338787,0.5543263736191989,1,1,0,1.1923759450147562
6,2019,2,6,1.3550404694729141,-1.1782653873601516,2,3,2,-0.07176426744583995
7,2019,4,4,0.33859589174481064,-0.5170828918667706,0,0,0,1.3868590546240787
4,2022,4,1,-1.4882947556482506,0.4781783118684325,0,3,2,0.6575473935891193
0,2016,1,6,-0.19324848573356487,-1.6607181196149166,1,0,3,-1.724870699125081
9,2015,5,5,-0.816802148420491,0.891123300328047,1,0,3,-0.6065928188714768
7,2015,4,5,1.1667585278705108,-1.4948481513573582,3,1,0,-0.5093512640668155
0,2019,5,2,1.6920026158831194,0.34766243126132057,2,1,2,-0.8983174832854605
5,2023,5,2,-0.34262345785355264,-0.5115533180055485,2,3,1,-1.238662925101775
2,2023,1,4,-1.3410040854648206,-0.8409130886041066,1,2,0,-0.26624737705516244
6,2019,2,4,0.8065216765020747,0.19320346133995867,0,2,3,-1.724870699125081
1,2015,3,4,-1.1829445219425079,-1.455154572803969,1,0,2,-0.02314349004350933
7,2021,1,2,0.019350311795348015,-0.8354180099010955,2,0,0,-0.4607304866644849
8,2023,1,4,-0.04734735017450685,-1.3400787250120973,2,3,3,-1.092800592894783
2,2016,3,4,-1.1614067352647421,-1.5875055958279056,3,2,4,1.48410060942874
3,2017,4,4,1.4818355039468576,-0.4543327495651538,0,2,3,1.338238277221748
3,2018,0,2,0.5525842238980958,0.3742995924318491,1,2,4,0.6575473935891193
5,2017,5,2,-1.0519808835954487,-0.28859041339297614,1,1,2,1.727204496440393
5,2015,4,3,-1.7026304714576286,1.0813813454407772,3,0,4,-0.31486815445749305
7,2018,4,1,-0.963050667635642,1.1183187608531082,0,1,1,1.5813421642334011
4,2017,2,2,0.19651597640277554,-0.05869743149581541,0,1,0,1.727204496440393
3,2020,4,6,-1.388595646349561,-0.8678641557143552,0,1,4,-0.8496967058831298
2,2015,5,6,-0.5437585947313968,0.7181956227005196,0,2,1,-1.4331460347110974
2,2019,3,4,-1.5786145062324293,-1.5160902697836875,3,2,2,0.6089266161867887
4,2020,5,4,0.1423241260522685,-0.8842079616747235,2,2,0,-0.5579720414691461
2,2020,0,1,0.06485757074353045,-0.01748606598114245,0,1,1,-0.8496967058831298
7,2016,2,6,-1.3997119233445368,-0.19926865072143168,3,1,3,-1.724870699125081
9,2023,5,1,0.9541597303415976,-1.1721183501669528,1,2,3,1.2896174998194174
8,2022,5,4,0.39869326424889867,0.42486949436916444,2,1,4,-0.6552135962738074
8,2016,0,0,0.3702078044492731,-0.9825536577342636,1,0,0,-1.1414213702971137
0,2024,1,1,1.1306306276368396,1.2327357511231498,1,1,1,0.317201951772805
9,2015,2,1,-0.46247081920563604,-0.8061523176748893,2,3,2,-0.4121097092621543
5,2022,1,2,-0.8129809282034681,1.6389541837316206,1,2,4,-0.12038504484817057
4,2015,5,2,-1.7290316293206962,1.5157926708550924,1,1,4,-1.6762499217227504
7,2023,3,0,-1.4330607543294642,0.37281285111295537,2,1,2,1.6785837190380624
0,2018,1,6,-1.452166855414579,1.066851984802307,0,2,4,-1.481766812113428
4,2021,0,3,-0.6399838674691565,0.021424472480857295,3,2,1,-1.481766812113428
5,2023,1,3,0.7450347693736148,0.5114695890578616,1,2,2,1.3868590546240787
6,2022,4,4,1.167105911526604,1.6805001522809402,3,1,4,-1.238662925101775
5,2018,4,5,0.19338952349793873,-0.4230594391310678,3,2,2,-1.5790083669180892
9,2015,2,2,-0.09493891105924733,-0.2626052107126354,3,2,1,-1.0441798154924524
8,2019,5,0,1.0020986748824312,-0.16946828354295512,1,0,3,-1.724870699125081
0,2022,4,3,-1.1433427851479065,-1.677448271347248,3,3,3,-1.092800592894783
4,2016,2,2,1.6430215203740073,1.6551979537331771,2,1,3,0.9978928354054336
1,2021,0,5,0.8548080046990011,0.814468159751579,0,1,3,-1.1900421476994443
8,2019,5,6,-0.3790987417433173,-0.07278180459336372,3,1,2,-1.1414213702971137
1,2021,4,3,0.9583283342147138,1.6711761110165089,3,0,0,-1.6762499217227504
4,2016,5,2,0.46539092621875383,1.5244406070185883,1,0,0,-0.7524551510784686
0,2021,4,0,-0.9088588172851347,-1.4723883538461808,1,0,0,-0.5093512640668155
5,2020,4,4,0.7092542527960363,-0.3490569762210252,0,0,3,-1.6276291443204198
4,2018,2,0,-0.9439445665505272,0.069020891780385,3,1,4,1.2896174998194174
8,2016,3,1,-1.4122177349638845,0.4274117875293146,3,1,2,-1.3845252573087667
0,2018,2,3,-0.5628646958165117,1.5131813873785203,2,3,1,-1.5303875895157586
1,2018,0,5,-1.6991566348966987,-1.3937807873149708,1,3,2,0.8034097257961111
3,2017,3,2,0.3177528723792309,0.16154380513390956,3,3,0,0.02547728735882129
4,2023,2,0,1.0587222108255894,-0.7438471629141943,2,3,2,0.21996039696814376
0,2021,1,5,-0.9731247936623388,-1.499218687902691,1,2,4,-0.703834373676138
3,2022,3,0,0.6772949564354807,-0.476337210987946,1,2,0,1.3868590546240787
6,2021,5,4,0.02595060126111509,-0.18009279227194086,2,3,4,0.21996039696814376
6,2020,5,0,0.6825057112768758,0.24277990272079733,1,2,2,1.1923759450147562
6,2024,2,1,0.6203240368362294,-0.1053935271660362,1,1,3,0.21996039696814376
9,2016,3,1,1.2438776995231557,0.6830657535784447,0,3,2,-1.092800592894783
0,2023,0,2,1.6218311173523345,0.6492535995000296,3,0,2,1.727204496440393
1,2021,5,4,1.455781729739883,0.5161126373530611,0,1,0,-1.0441798154924524
7,2022,4,0,-0.013303751877393442,1.195387843328108,1,2,2,-0.9955590380901217
0,2016,2,2,-0.5177048205244221,0.7764096516973908,1,0,4,-1.481766812113428
9,2022,0,3,0.22222236695365727,-0.40009601231001,2,0,4,-0.07176426744583995
0,2019,5,6,1.2608994986717128,-0.7279759406213165,2,0,0,0.02547728735882129
2,2021,3,2,1.1810012577703235,1.3109880175247866,0,2,2,-1.481766812113428
8,2023,0,4,0.07840553333115728,0.46101007162682145,0,0,3,-1.238662925101775
5,2019,0,2,0.456358951160336,-1.5781298118261577,1,1,4,-0.4121097092621543
1,2023,3,5,-0.27106242469839587,-0.6749430843877364,3,1,2,-1.6762499217227504
4,2018,0,6,-1.228104397234597,1.139091745127768,2,2,3,1.2896174998194174
3,2016,0,0,-0.8574460361833715,-1.2845932630297157,1,1,1,1.4354798320264093
3,2023,5,0,-0.13593018247822075,0.5325288831456726,3,1,1,0.2685811743704744
3,2020,1,6,1.5071945108416458,-1.501202159499823,0,0,2,-0.36348893185982367
7,2017,3,4,0.08952181032613313,-0.401972548916688,2,3,0,-0.36348893185982367
1,2024,0,2,-0.9123326538460647,1.3272490351054487,0,3,4,-0.8010759284807992
8,2022,3,5,-0.04908426845497197,-0.20430149430441552,0,1,1,-0.02314349004350933
8,2019,3,0,1.1813486414264167,1.1166009019742007,0,2,0,-1.5790083669180892
7,2024,5,1,1.6958238361001423,-0.49049402391773744,1,2,0,1.2896174998194174
6,2021,2,3,0.1704622021958009,-1.5032925660874092,0,2,0,0.21996039696814376
6,2017,0,1,-1.4816944661824836,-1.1692552520354405,3,1,2,-0.6552135962738074
5,2020,5,2,1.710066565999955,0.3429814382920889,1,2,2,-1.4331460347110974
3,2019,2,3,-0.3825725783042473,-0.1870263190723504,3,1,4,0.7547889483937805
0,2019,3,0,-1.7147888994208833,0.011355335799068531,0,3,0,1.6299629416357317
5,2018,0,0,-0.24466126683532805,-1.116622539637108,0,1,0,-1.0441798154924524
3,2020,4,3,-0.4562179133959622,0.8299150915984616,1,3,3,1.48410060942874
4,2023,5,6,1.5162264859000638,0.11056686032970459,3,1,2,0.36582272917513564
4,2020,5,0,0.5122877197913079,-1.043761866463849,1,1,1,0.8520305031984418
1,2021,0,1,1.0524693050159157,-1.2752381761228944,3,3,0,0.2685811743704744
5,2015,4,0,1.087902437937401,-1.5972953217281853,2,1,2,0.02547728735882129
6,2022,3,6,-0.5194417388048873,0.3457238033698628,3,3,1,-0.5579720414691461
3,2020,2,4,1.3175230346148707,0.6324061642297808,2,3,1,-0.5093512640668155
1,2020,4,4,0.2118008572708675,0.6017572161593138,0,2,0,0.9006512806007724
5,2015,0,5,-0.389520251426107,0.2802726901803253,1,1,1,-1.1414213702971137
9,2023,2,4,1.3310709972024977,0.8897020998097541,2,1,2,0.8034097257961111
8,2021,1,3,0.2920464818283492,1.6567640339159562,3,3,2,-0.31486815445749305
7,2020,3,1,-1.4233340119588607,1.3290496823640625,2,1,4,-0.8010759284807992
9,2020,3,3,-0.36728769743615536,-0.4423698286975815,1,3,1,-0.8010759284807992
8,2023,3,5,-0.7626102980699838,0.6716271591156795,2,2,2,-0.8010759284807992
7,2020,2,5,0.8204170227457948,-1.1932776802135758,2,3,1,1.727204496440393
2,2021,2,0,1.2077497992894843,1.0604393348908836,1,0,4,0.7547889483937805
8,2020,3,6,-0.2352819081208173,-0.3516441130868497,1,3,0,1.3868590546240787
